px	py	v	yaw_angle	yaw_rate	px_measured	py_measured	px_true	py_true	vx_true	vy_true	NIS
5.803	-12.7595	-2.64489	-0.678443	-1.03059	5.64785	-12.8416	5.65	-12.85	-2.72896	0.909648	0
5.68352	-12.667	-2.66817	-0.732238	-1.02969	5.54035	-12.7925	5.55	-12.75	-1.81808	1.81809	0.32014
5.53836	-12.5905	-2.70317	-0.760043	-1.00208	5.43842	-12.6552	5.45	-12.65	-1.81809	1.81809	0
5.4238	-12.483	-2.7397	-0.814651	-1.00459	5.33087	-12.5965	5.3	-12.55	-2.7236	1.81575	0.438208
5.26757	-12.3976	-2.7872	-0.831809	-0.967889	5.12059	-12.4527	5.15	-12.45	-2.72358	1.81572	0
5.17308	-12.3092	-2.72021	-0.870298	-0.950184	5.13793	-12.5907	5.05	-12.35	-1.81967	1.81966	1.69174
5.04491	-12.2066	-2.74791	-0.899486	-0.927999	4.95241	-12.2277	4.95	-12.25	-1.81967	1.81967	0
4.9358	-12.0699	-2.83751	-0.952868	-0.935325	4.81467	-12.1072	4.85	-12.1	-1.81844	2.72766	1.7069
4.82226	-11.9492	-2.85718	-0.987284	-0.918833	4.75144	-11.9561	4.75	-11.95	-1.81844	2.72767	0
4.75725	-11.8408	-2.72618	-1.03296	-0.907727	4.6829	-11.7433	4.7	-11.85	-0.909557	1.8191	4.14525
4.67959	-11.7182	-2.7226	-1.07737	-0.902788	4.67603	-11.7496	4.65	-11.75	-0.909553	1.81911	0
4.61162	-11.5877	-2.72053	-1.12573	-0.901656	4.61619	-11.6508	4.6	-11.6	-0.907782	2.72335	0.0446576
4.54906	-11.4502	-2.72295	-1.17496	-0.901143	4.5432	-11.4431	4.55	-11.45	-0.907778	2.72334	0
4.45653	-11.2688	-2.93396	-1.21512	-0.893297	4.48104	-11.1618	4.5	-11.25	-0.910253	3.64099	8.94384
4.41739	-11.1063	-2.9371	-1.27559	-0.904022	4.44374	-11.0696	4.45	-11.05	-0.910253	3.64099	0
4.436	-10.9935	-2.67858	-1.35803	-0.939653	4.46178	-10.9843	4.45	-10.95	0	1.81804	14.2117
4.41799	-10.8503	-2.6722	-1.41508	-0.945079	4.4464	-10.8663	4.45	-10.85	0	1.81805	0
4.44903	-10.7459	-2.49365	-1.49813	-0.982827	4.60972	-11.1274	4.45	-10.75	0	1.81614	7.78222
4.44056	-10.6138	-2.48843	-1.54963	-0.980524	4.43858	-10.6346	4.45	-10.65	0	1.81614	0
4.38648	-10.4466	-2.67024	-1.55482	-0.920585	4.43099	-10.4242	4.45	-10.45	0	3.6396	9.14932
4.40521	-10.288	-2.68355	-1.61922	-0.933401	4.44616	-10.2449	4.45	-10.25	0	3.6396	0
4.43164	-10.144	-2.6599	-1.68414	-0.94903	4.52156	-10.1192	4.5	-10.1	0.910021	2.73005	0.30985
4.4797	-9.98572	-2.67909	-1.75686	-0.968206	4.55225	-9.94382	4.55	-9.95	0.910013	2.73003	0
4.49236	-9.84071	-2.73279	-1.7867	-0.94293	4.5897	-9.73456	4.6	-9.8	0.999085	2.99725	1.2052
4.55632	-9.69409	-2.75817	-1.85615	-0.963436	4.64586	-9.65356	4.65	-9.65	0.99908	2.99724	0
4.64386	-9.55597	-2.70915	-1.95516	-1.02151	4.61159	-9.38621	4.7	-9.55	0.910095	1.82021	3.22259
4.71188	-9.4248	-2.70537	-2.01689	-1.027	4.7442	-9.45683	4.75	-9.45	0.910091	1.82018	0
4.75741	-9.29584	-2.7286	-2.04793	-0.999906	4.80746	-9.23434	4.85	-9.3	1.99828	2.99743	0.660613
4.85064	-9.16942	-2.75372	-2.11501	-1.015	4.94202	-9.15915	4.95	-9.15	1.99826	2.99739	0
4.88809	-9.02625	-2.78609	-2.11402	-0.938921	5.03379	-9.03255	5	-9	0.908384	2.72514	4.49851
4.99248	-8.88492	-2.8191	-2.17699	-0.948184	5.06039	-8.84271	5.05	-8.85	0.908384	2.72514	0
5.10798	-8.76856	-2.81531	-2.2542	-0.979598	5.21058	-8.83852	5.15	-8.75	1.81679	1.8168	0.715379
5.22131	-8.65023	-2.82754	-2.31483	-0.985301	5.26598	-8.6555	5.25	-8.65	1.81679	1.8168	0
5.28715	-8.52342	-2.82158	-2.3184	-0.916568	5.33786	-8.49992	5.35	-8.5	1.82017	2.73024	3.10736
5.40536	-8.40249	-2.84482	-2.3711	-0.917773	5.43516	-8.36367	5.45	-8.35	1.82015	2.73022	0
5.50545	-8.28857	-2.84274	-2.40128	-0.888671	5.58025	-8.28767	5.55	-8.25	1.81852	1.81852	0.685644
5.62991	-8.18195	-2.85521	-2.45184	-0.889688	5.65225	-8.1686	5.65	-8.15	1.8185	1.8185	0
5.73738	-8.07952	-2.84264	-2.47995	-0.858509	5.83663	-8.14888	5.75	-8.05	1.81752	1.81753	0.952746
5.8536	-7.9815	-2.83761	-2.52147	-0.853677	5.81186	-7.95139	5.85	-7.95	1.81752	1.81752	0
5.95027	-7.8816	-2.80384	-2.53137	-0.799421	5.99151	-7.92468	5.95	-7.85	1.8194	1.8194	2.3448
6.07348	-7.78809	-2.80674	-2.57023	-0.794838	6.04627	-7.74932	6.05	-7.75	1.81941	1.8194	0
6.12588	-7.66197	-2.72164	-2.52093	-0.660386	6.05883	-7.47931	6.15	-7.6	1.81742	2.72613	14.1187
6.25666	-7.54865	-2.76091	-2.54742	-0.650175	6.26179	-7.43797	6.25	-7.45	1.8174	2.72611	0
6.38455	-7.45718	-2.77099	-2.57997	-0.647498	6.3458	-7.29797	6.4	-7.35	2.7248	1.81653	0.319321
6.52734	-7.34934	-2.81581	-2.60631	-0.637705	6.55234	-7.24441	6.55	-7.25	2.72477	1.81651	0
6.65062	-7.26213	-2.80468	-2.6265	-0.616756	6.61964	-7.17343	6.65	-7.2	1.81957	0.909789	0.399051
6.77929	-7.18262	-2.80154	-2.65576	-0.612782	6.74556	-7.15305	6.75	-7.15	1.81957	0.909785	0
6.90267	-7.10143	-2.78062	-2.67049	-0.58463	6.91901	-7.04822	6.9	-7.05	2.72946	1.81964	0.678342
7.04903	-7.013	-2.81185	-2.6945	-0.576292	7.06886	-6.94012	7.05	-6.95	2.72946	1.81964	0
7.13295	-6.91189	-2.7085	-2.65865	-0.474644	7.12574	-6.81829	7.15	-6.85	1.81554	1.81554	9.32139
7.2674	-6.8218	-2.72969	-2.67368	-0.464005	7.25262	-6.73852	7.25	-6.75	1.81554	1.81554	0
7.35466	-6.72187	-2.64466	-2.64059	-0.376725	7.30586	-6.61905	7.35	-6.65	1.82007	1.82007	7.10735
7.48244	-6.62896	-2.66456	-2.6485	-0.364686	7.45762	-6.53827	7.45	-6.55	1.82005	1.82005	0
7.62978	-6.56807	-2.70334	-2.68912	-0.397588	7.59546	-6.48319	7.6	-6.5	2.72628	0.908764	1.32632
7.76228	-6.49295	-2.71026	-2.70447	-0.391557	7.74315	-6.44913	7.75	-6.45	2.72628	0.908764	0
7.87304	-6.41736	-2.65755	-2.69816	-0.349564	7.8486	-6.40709	7.85	-6.4	1.81656	0.908285	1.81781
7.99726	-6.35449	-2.6474	-2.71498	-0.34771	7.9584	-6.34152	7.95	-6.35	1.81656	0.908281	0
8.11185	-6.284	-2.61039	-2.71411	-0.318763	8.05398	-6.23227	8.1	-6.25	2.73006	1.82003	0.911684
8.24667	-6.20774	-2.62942	-2.72243	-0.309916	8.24773	-6.1485	8.25	-6.15	2.73005	1.82003	0
8.37482	-6.13841	-2.62767	-2.73001	-0.298903	8.32369	-5.98136	8.4	-6.05	2.72692	1.81795	0.357411
8.5213	-6.04693	-2.67194	-2.72928	-0.28208	8.55156	-5.93992	8.55	-5.95	2.7269	1.81794	0
8.61861	-5.9583	-2.58467	-2.69517	-0.209949	8.63806	-5.84559	8.65	-5.85	1.81844	1.81844	5.51912
8.754	-5.86309	-2.61954	-2.68806	-0.192119	8.7543	-5.75242	8.75	-5.75	1.81843	1.81843	0
8.88927	-5.79368	-2.63049	-2.6949	-0.187564	9.00947	-5.71389	8.9	-5.65	2.72464	1.81643	0.225025
9.03484	-5.68461	-2.68529	-2.68054	-0.163882	9.06113	-5.54128	9.05	-5.55	2.72465	1.81643	0
9.13682	-5.58917	-2.6195	-2.64517	-0.101239	9.13937	-5.44533	9.15	-5.45	1.81916	1.81918	3.88604
9.26703	-5.47656	-2.65801	-2.6256	-0.0777262	9.24452	-5.3352	9.25	-5.35	1.81916	1.81916	0
9.37954	-5.38943	-2.63618	-2.61121	-0.0535967	9.26221	-5.25032	9.35	-5.3	1.81895	0.909466	0.783566
9.49441	-5.30449	-2.63248	-2.60529	-0.0457166	9.43645	-5.25801	9.45	-5.25	1.81894	0.90947	0
9.57784	-5.19757	-2.5362	-2.54786	0.0424054	9.71784	-5.19928	9.55	-5.1	1.81986	2.72981	8.60099
9.69117	-5.07989	-2.56668	-2.5224	0.0635767	9.64908	-4.9531	9.65	-4.95	1.81987	2.72981	0
9.7846	-4.97597	-2.53525	-2.48918	0.103197	9.67182	-4.82288	9.75	-4.85	1.81736	1.81735	1.61484
9.8949	-4.85624	-2.56588	-2.46388	0.121032	9.86682	-4.74721	9.85	-4.75	1.81736	1.81735	0
9.98796	-4.74972	-2.54272	-2.43185	0.155408	9.94653	-4.64316	9.95	-4.65	1.81806	1.81805	1.05942
10.0931	-4.63023	-2.56876	-2.40784	0.169342	10.0706	-4.54316	10.05	-4.55	1.81805	1.81805	0
10.2426	-4.55981	-2.64306	-2.45307	0.0917247	10.4074	-4.52899	10.2	-4.45	2.72609	1.8174	5.73009
10.356	-4.43836	-2.67341	-2.43305	0.105169	10.3431	-4.35107	10.35	-4.35	2.72606	1.81737	0
10.3929	-4.29313	-2.54649	-2.32843	0.245036	10.3837	-4.17982	10.4	-4.2	0.908945	2.72688	17.5055
10.4864	-4.16122	-2.57521	-2.29894	0.259371	10.4578	-4.07071	10.45	-4.05	0.908953	2.72687	0
10.5948	-4.06023	-2.60264	-2.30488	0.228466	10.5531	-3.94939	10.55	-3.95	1.81903	1.81904	1.14051
10.6846	-3.92625	-2.62696	-2.27694	0.242095	10.6424	-3.84126	10.65	-3.85	1.81902	1.81903	0
10.7703	-3.80582	-2.6303	-2.25583	0.249339	10.6157	-3.63689	10.75	-3.7	1.81931	2.72896	0.584215
10.8638	-3.6542	-2.67878	-2.22459	0.264852	10.8572	-3.53957	10.85	-3.55	1.81931	2.72896	0
10.9111	-3.52109	-2.65143	-2.16577	0.326887	10.8149	-3.35552	10.9	-3.4	0.999745	2.99928	3.13025
10.98	-3.37114	-2.69518	-2.12983	0.344039	10.9372	-3.24816	10.95	-3.25	0.999754	2.99928	0
11.087	-3.25928	-2.72946	-2.15634	0.275066	10.9078	-3.10703	11.05	-3.15	1.81764	1.81765	4.98049
11.1646	-3.11494	-2.7492	-2.13162	0.283418	11.135	-3.05697	11.15	-3.05	1.81763	1.81764	0
11.2119	-2.96809	-2.72358	-2.07561	0.339839	11.1507	-2.87978	11.2	-2.9	0.909657	2.72896	2.49628
11.2801	-2.81323	-2.75177	-2.04655	0.348889	11.2571	-2.74346	11.25	-2.75	0.909648	2.72893	0
11.223	-2.63002	-2.66748	-1.87233	0.575605	11.2614	-2.58697	11.2	-2.6	-0.998725	2.99617	41.2873
11.2419	-2.4915	-2.66733	-1.83122	0.58627	11.1393	-2.45312	11.15	-2.45	-0.998725	2.99616	0
11.2952	-2.3598	-2.6655	-1.82632	0.545208	11.2346	-2.28949	11.2	-2.3	0.908813	2.72643	1.50879
11.3159	-2.2056	-2.67314	-1.78584	0.554231	11.239	-2.16508	11.25	-2.15	0.908805	2.7264	0
11.3602	-2.06928	-2.67191	-1.78207	0.512144	11.1623	-1.9797	11.3	-2	0.909855	2.72956	2.19376
11.3821	-1.90753	-2.69478	-1.74593	0.518683	11.3424	-1.85113	11.35	-1.85	0.909847	2.72953	0
